25,0.55061055,0.53920095,0.5366979,0.5411545,0.56253795,0.5964436,0.62780715,0.6632547,0.68570795,0.69499895,0.69409525,0.6893045,0.6823874,0.68267235,0.6962472,0.7495684,0.7986156,0.79229855,0.7717996,0.74908265,0.71438585,0.66887485,0.62179305,0.5822634
26,0.53920095,0.5366979,0.5411545,0.56253795,0.5964436,0.62780715,0.6632547,0.68570795,0.69499895,0.69409525,0.6893045,0.6823874,0.68267235,0.6962472,0.7495684,0.7986156,0.79229855,0.7717996,0.74908265,0.71438585,0.66887485,0.62179305,0.5822634,0.557064
27,0.5366979,0.5411545,0.56253795,0.5964436,0.62780715,0.6632547,0.68570795,0.69499895,0.69409525,0.6893045,0.6823874,0.68267235,0.6962472,0.7495684,0.7986156,0.79229855,0.7717996,0.74908265,0.71438585,0.66887485,0.62179305,0.5822634,0.557064,0.5435776
28,0.5411545,0.56253795,0.5964436,0.62780715,0.6632547,0.68570795,0.69499895,0.69409525,0.6893045,0.6823874,0.68267235,0.6962472,0.7495684,0.7986156,0.79229855,0.7717996,0.74908265,0.71438585,0.66887485,0.62179305,0.5822634,0.557064,0.5435776,0.53898
29,0.56253795,0.5964436,0.62780715,0.6632547,0.68570795,0.69499895,0.69409525,0.6893045,0.6823874,0.68267235,0.6962472,0.7495684,0.7986156,0.79229855,0.7717996,0.74908265,0.71438585,0.66887485,0.62179305,0.5822634,0.557064,0.5435776,0.53898,0.54187395
30,0.5964436,0.62780715,0.6632547,0.68570795,0.69499895,0.69409525,0.6893045,0.6823874,0.68267235,0.6962472,0.7495684,0.7986156,0.79229855,0.7717996,0.74908265,0.71438585,0.66887485,0.62179305,0.5822634,0.557064,0.5435776,0.53898,0.54187395,0.5555375
31,0.62780715,0.6632547,0.68570795,0.69499895,0.69409525,0.6893045,0.6823874,0.68267235,0.6962472,0.7495684,0.7986156,0.79229855,0.7717996,0.74908265,0.71438585,0.66887485,0.62179305,0.5822634,0.557064,0.5435776,0.53898,0.54187395,0.5555375,0.5810653
32,0.6632547,0.68570795,0.69499895,0.69409525,0.6893045,0.6823874,0.68267235,0.6962472,0.7495684,0.7986156,0.79229855,0.7717996,0.74908265,0.71438585,0.66887485,0.62179305,0.5822634,0.557064,0.5435776,0.53898,0.54187395,0.5555375,0.5810653,0.6082077
33,0.68570795,0.69499895,0.69409525,0.6893045,0.6823874,0.68267235,0.6962472,0.7495684,0.7986156,0.79229855,0.7717996,0.74908265,0.71438585,0.66887485,0.62179305,0.5822634,0.557064,0.5435776,0.53898,0.54187395,0.5555375,0.5810653,0.6082077,0.6414682
34,0.69499895,0.69409525,0.6893045,0.6823874,0.68267235,0.6962472,0.7495684,0.7986156,0.79229855,0.7717996,0.74908265,0.71438585,0.66887485,0.62179305,0.5822634,0.557064,0.5435776,0.53898,0.54187395,0.5555375,0.5810653,0.6082077,0.6414682,0.6647224
35,0.69409525,0.6893045,0.6823874,0.68267235,0.6962472,0.7495684,0.7986156,0.79229855,0.7717996,0.74908265,0.71438585,0.66887485,0.62179305,0.5822634,0.557064,0.5435776,0.53898,0.54187395,0.5555375,0.5810653,0.6082077,0.6414682,0.6647224,0.67452415
36,0.6893045,0.6823874,0.68267235,0.6962472,0.7495684,0.7986156,0.79229855,0.7717996,0.74908265,0.71438585,0.66887485,0.62179305,0.5822634,0.557064,0.5435776,0.53898,0.54187395,0.5555375,0.5810653,0.6082077,0.6414682,0.6647224,0.67452415,0.6834224
37,0.6823874,0.68267235,0.6962472,0.7495684,0.7986156,0.79229855,0.7717996,0.74908265,0.71438585,0.66887485,0.62179305,0.5822634,0.557064,0.5435776,0.53898,0.54187395,0.5555375,0.5810653,0.6082077,0.6414682,0.6647224,0.67452415,0.6834224,0.6894729
38,0.68267235,0.6962472,0.7495684,0.7986156,0.79229855,0.7717996,0.74908265,0.71438585,0.66887485,0.62179305,0.5822634,0.557064,0.5435776,0.53898,0.54187395,0.5555375,0.5810653,0.6082077,0.6414682,0.6647224,0.67452415,0.6834224,0.6894729,0.6869153
39,0.6962472,0.7495684,0.7986156,0.79229855,0.7717996,0.74908265,0.71438585,0.66887485,0.62179305,0.5822634,0.557064,0.5435776,0.53898,0.54187395,0.5555375,0.5810653,0.6082077,0.6414682,0.6647224,0.67452415,0.6834224,0.6894729,0.6869153,0.6856372
40,0.7495684,0.7986156,0.79229855,0.7717996,0.74908265,0.71438585,0.66887485,0.62179305,0.5822634,0.557064,0.5435776,0.53898,0.54187395,0.5555375,0.5810653,0.6082077,0.6414682,0.6647224,0.67452415,0.6834224,0.6894729,0.6869153,0.6856372,0.6963293
41,0.7986156,0.79229855,0.7717996,0.74908265,0.71438585,0.66887485,0.62179305,0.5822634,0.557064,0.5435776,0.53898,0.54187395,0.5555375,0.5810653,0.6082077,0.6414682,0.6647224,0.67452415,0.6834224,0.6894729,0.6869153,0.6856372,0.6963293,0.7574425
42,0.79229855,0.7717996,0.74908265,0.71438585,0.66887485,0.62179305,0.5822634,0.557064,0.5435776,0.53898,0.54187395,0.5555375,0.5810653,0.6082077,0.6414682,0.6647224,0.67452415,0.6834224,0.6894729,0.6869153,0.6856372,0.6963293,0.7574425,0.81491615
43,0.7717996,0.74908265,0.71438585,0.66887485,0.62179305,0.5822634,0.557064,0.5435776,0.53898,0.54187395,0.5555375,0.5810653,0.6082077,0.6414682,0.6647224,0.67452415,0.6834224,0.6894729,0.6869153,0.6856372,0.6963293,0.7574425,0.81491615,0.8105089
44,0.74908265,0.71438585,0.66887485,0.62179305,0.5822634,0.557064,0.5435776,0.53898,0.54187395,0.5555375,0.5810653,0.6082077,0.6414682,0.6647224,0.67452415,0.6834224,0.6894729,0.6869153,0.6856372,0.6963293,0.7574425,0.81491615,0.8105089,0.7891314
45,0.71438585,0.66887485,0.62179305,0.5822634,0.557064,0.5435776,0.53898,0.54187395,0.5555375,0.5810653,0.6082077,0.6414682,0.6647224,0.67452415,0.6834224,0.6894729,0.6869153,0.6856372,0.6963293,0.7574425,0.81491615,0.8105089,0.7891314,0.7604073
46,0.66887485,0.62179305,0.5822634,0.557064,0.5435776,0.53898,0.54187395,0.5555375,0.5810653,0.6082077,0.6414682,0.6647224,0.67452415,0.6834224,0.6894729,0.6869153,0.6856372,0.6963293,0.7574425,0.81491615,0.8105089,0.7891314,0.7604073,0.7092212
47,0.62179305,0.5822634,0.557064,0.5435776,0.53898,0.54187395,0.5555375,0.5810653,0.6082077,0.6414682,0.6647224,0.67452415,0.6834224,0.6894729,0.6869153,0.6856372,0.6963293,0.7574425,0.81491615,0.8105089,0.7891314,0.7604073,0.7092212,0.6522617
48,0.5822634,0.557064,0.5435776,0.53898,0.54187395,0.5555375,0.5810653,0.6082077,0.6414682,0.6647224,0.67452415,0.6834224,0.6894729,0.6869153,0.6856372,0.6963293,0.7574425,0.81491615,0.8105089,0.7891314,0.7604073,0.7092212,0.6522617,0.60121675
49,0.557064,0.5435776,0.53898,0.54187395,0.5555375,0.5810653,0.6082077,0.6414682,0.6647224,0.67452415,0.6834224,0.6894729,0.6869153,0.6856372,0.6963293,0.7574425,0.81491615,0.8105089,0.7891314,0.7604073,0.7092212,0.6522617,0.60121675,0.5692615
50,0.5435776,0.53898,0.54187395,0.5555375,0.5810653,0.6082077,0.6414682,0.6647224,0.67452415,0.6834224,0.6894729,0.6869153,0.6856372,0.6963293,0.7574425,0.81491615,0.8105089,0.7891314,0.7604073,0.7092212,0.6522617,0.60121675,0.5692615,0.55298695
51,0.53898,0.54187395,0.5555375,0.5810653,0.6082077,0.6414682,0.6647224,0.67452415,0.6834224,0.6894729,0.6869153,0.6856372,0.6963293,0.7574425,0.81491615,0.8105089,0.7891314,0.7604073,0.7092212,0.6522617,0.60121675,0.5692615,0.55298695,0.5479453
52,0.54187395,0.5555375,0.5810653,0.6082077,0.6414682,0.6647224,0.67452415,0.6834224,0.6894729,0.6869153,0.6856372,0.6963293,0.7574425,0.81491615,0.8105089,0.7891314,0.7604073,0.7092212,0.6522617,0.60121675,0.5692615,0.55298695,0.5479453,0.55313935
53,0.5555375,0.5810653,0.6082077,0.6414682,0.6647224,0.67452415,0.6834224,0.6894729,0.6869153,0.6856372,0.6963293,0.7574425,0.81491615,0.8105089,0.7891314,0.7604073,0.7092212,0.6522617,0.60121675,0.5692615,0.55298695,0.5479453,0.55313935,0.5750444
54,0.5810653,0.6082077,0.6414682,0.6647224,0.67452415,0.6834224,0.6894729,0.6869153,0.6856372,0.6963293,0.7574425,0.81491615,0.8105089,0.7891314,0.7604073,0.7092212,0.6522617,0.60121675,0.5692615,0.55298695,0.5479453,0.55313935,0.5750444,0.63488905
55,0.6082077,0.6414682,0.6647224,0.67452415,0.6834224,0.6894729,0.6869153,0.6856372,0.6963293,0.7574425,0.81491615,0.8105089,0.7891314,0.7604073,0.7092212,0.6522617,0.60121675,0.5692615,0.55298695,0.5479453,0.55313935,0.5750444,0.63488905,0.7344401
56,0.6414682,0.6647224,0.67452415,0.6834224,0.6894729,0.6869153,0.6856372,0.6963293,0.7574425,0.81491615,0.8105089,0.7891314,0.7604073,0.7092212,0.6522617,0.60121675,0.5692615,0.55298695,0.5479453,0.55313935,0.5750444,0.63488905,0.7344401,0.7915642
57,0.6647224,0.67452415,0.6834224,0.6894729,0.6869153,0.6856372,0.6963293,0.7574425,0.81491615,0.8105089,0.7891314,0.7604073,0.7092212,0.6522617,0.60121675,0.5692615,0.55298695,0.5479453,0.55313935,0.5750444,0.63488905,0.7344401,0.7915642,0.80440675
58,0.67452415,0.6834224,0.6894729,0.6869153,0.6856372,0.6963293,0.7574425,0.81491615,0.8105089,0.7891314,0.7604073,0.7092212,0.6522617,0.60121675,0.5692615,0.55298695,0.5479453,0.55313935,0.5750444,0.63488905,0.7344401,0.7915642,0.80440675,0.81312395
59,0.6834224,0.6894729,0.6869153,0.6856372,0.6963293,0.7574425,0.81491615,0.8105089,0.7891314,0.7604073,0.7092212,0.6522617,0.60121675,0.5692615,0.55298695,0.5479453,0.55313935,0.5750444,0.63488905,0.7344401,0.7915642,0.80440675,0.81312395,0.8164488
60,0.6894729,0.6869153,0.6856372,0.6963293,0.7574425,0.81491615,0.8105089,0.7891314,0.7604073,0.7092212,0.6522617,0.60121675,0.5692615,0.55298695,0.5479453,0.55313935,0.5750444,0.63488905,0.7344401,0.7915642,0.80440675,0.81312395,0.8164488,0.81756195
61,0.6869153,0.6856372,0.6963293,0.7574425,0.81491615,0.8105089,0.7891314,0.7604073,0.7092212,0.6522617,0.60121675,0.5692615,0.55298695,0.5479453,0.55313935,0.5750444,0.63488905,0.7344401,0.7915642,0.80440675,0.81312395,0.8164488,0.81756195,0.8161832
62,0.6856372,0.6963293,0.7574425,0.81491615,0.8105089,0.7891314,0.7604073,0.7092212,0.6522617,0.60121675,0.5692615,0.55298695,0.5479453,0.55313935,0.5750444,0.63488905,0.7344401,0.7915642,0.80440675,0.81312395,0.8164488,0.81756195,0.8161832,0.8179023
63,0.6963293,0.7574425,0.81491615,0.8105089,0.7891314,0.7604073,0.7092212,0.6522617,0.60121675,0.5692615,0.55298695,0.5479453,0.55313935,0.5750444,0.63488905,0.7344401,0.7915642,0.80440675,0.81312395,0.8164488,0.81756195,0.8161832,0.8179023,0.81732925
64,0.7574425,0.81491615,0.8105089,0.7891314,0.7604073,0.7092212,0.6522617,0.60121675,0.5692615,0.55298695,0.5479453,0.55313935,0.5750444,0.63488905,0.7344401,0.7915642,0.80440675,0.81312395,0.8164488,0.81756195,0.8161832,0.8179023,0.81732925,0.8310969
65,0.81491615,0.8105089,0.7891314,0.7604073,0.7092212,0.6522617,0.60121675,0.5692615,0.55298695,0.5479453,0.55313935,0.5750444,0.63488905,0.7344401,0.7915642,0.80440675,0.81312395,0.8164488,0.81756195,0.8161832,0.8179023,0.81732925,0.8310969,0.88411045
66,0.8105089,0.7891314,0.7604073,0.7092212,0.6522617,0.60121675,0.5692615,0.55298695,0.5479453,0.55313935,0.5750444,0.63488905,0.7344401,0.7915642,0.80440675,0.81312395,0.8164488,0.81756195,0.8161832,0.8179023,0.81732925,0.8310969,0.88411045,0.9430338
67,0.7891314,0.7604073,0.7092212,0.6522617,0.60121675,0.5692615,0.55298695,0.5479453,0.55313935,0.5750444,0.63488905,0.7344401,0.7915642,0.80440675,0.81312395,0.8164488,0.81756195,0.8161832,0.8179023,0.81732925,0.8310969,0.88411045,0.9430338,0.94398515
68,0.7604073,0.7092212,0.6522617,0.60121675,0.5692615,0.55298695,0.5479453,0.55313935,0.5750444,0.63488905,0.7344401,0.7915642,0.80440675,0.81312395,0.8164488,0.81756195,0.8161832,0.8179023,0.81732925,0.8310969,0.88411045,0.9430338,0.94398515,0.9260913
69,0.7092212,0.6522617,0.60121675,0.5692615,0.55298695,0.5479453,0.55313935,0.5750444,0.63488905,0.7344401,0.7915642,0.80440675,0.81312395,0.8164488,0.81756195,0.8161832,0.8179023,0.81732925,0.8310969,0.88411045,0.9430338,0.94398515,0.9260913,0.89781215
70,0.6522617,0.60121675,0.5692615,0.55298695,0.5479453,0.55313935,0.5750444,0.63488905,0.7344401,0.7915642,0.80440675,0.81312395,0.8164488,0.81756195,0.8161832,0.8179023,0.81732925,0.8310969,0.88411045,0.9430338,0.94398515,0.9260913,0.89781215,0.84372165
71,0.60121675,0.5692615,0.55298695,0.5479453,0.55313935,0.5750444,0.63488905,0.7344401,0.7915642,0.80440675,0.81312395,0.8164488,0.81756195,0.8161832,0.8179023,0.81732925,0.8310969,0.88411045,0.9430338,0.94398515,0.9260913,0.89781215,0.84372165,0.7763732
72,0.5692615,0.55298695,0.5479453,0.55313935,0.5750444,0.63488905,0.7344401,0.7915642,0.80440675,0.81312395,0.8164488,0.81756195,0.8161832,0.8179023,0.81732925,0.8310969,0.88411045,0.9430338,0.94398515,0.9260913,0.89781215,0.84372165,0.7763732,0.71900995
73,0.55298695,0.5479453,0.55313935,0.5750444,0.63488905,0.7344401,0.7915642,0.80440675,0.81312395,0.8164488,0.81756195,0.8161832,0.8179023,0.81732925,0.8310969,0.88411045,0.9430338,0.94398515,0.9260913,0.89781215,0.84372165,0.7763732,0.71900995,0.68261855
74,0.5479453,0.55313935,0.5750444,0.63488905,0.7344401,0.7915642,0.80440675,0.81312395,0.8164488,0.81756195,0.8161832,0.8179023,0.81732925,0.8310969,0.88411045,0.9430338,0.94398515,0.9260913,0.89781215,0.84372165,0.7763732,0.71900995,0.68261855,0.66617485
75,0.55313935,0.5750444,0.63488905,0.7344401,0.7915642,0.80440675,0.81312395,0.8164488,0.81756195,0.8161832,0.8179023,0.81732925,0.8310969,0.88411045,0.9430338,0.94398515,0.9260913,0.89781215,0.84372165,0.7763732,0.71900995,0.68261855,0.66617485,0.66029555
76,0.5750444,0.63488905,0.7344401,0.7915642,0.80440675,0.81312395,0.8164488,0.81756195,0.8161832,0.8179023,0.81732925,0.8310969,0.88411045,0.9430338,0.94398515,0.9260913,0.89781215,0.84372165,0.7763732,0.71900995,0.68261855,0.66617485,0.66029555,0.6626917
77,0.63488905,0.7344401,0.7915642,0.80440675,0.81312395,0.8164488,0.81756195,0.8161832,0.8179023,0.81732925,0.8310969,0.88411045,0.9430338,0.94398515,0.9260913,0.89781215,0.84372165,0.7763732,0.71900995,0.68261855,0.66617485,0.66029555,0.6626917,0.68475805
78,0.7344401,0.7915642,0.80440675,0.81312395,0.8164488,0.81756195,0.8161832,0.8179023,0.81732925,0.8310969,0.88411045,0.9430338,0.94398515,0.9260913,0.89781215,0.84372165,0.7763732,0.71900995,0.68261855,0.66617485,0.66029555,0.6626917,0.68475805,0.74192795
79,0.7915642,0.80440675,0.81312395,0.8164488,0.81756195,0.8161832,0.8179023,0.81732925,0.8310969,0.88411045,0.9430338,0.94398515,0.9260913,0.89781215,0.84372165,0.7763732,0.71900995,0.68261855,0.66617485,0.66029555,0.6626917,0.68475805,0.74192795,0.83805535
80,0.80440675,0.81312395,0.8164488,0.81756195,0.8161832,0.8179023,0.81732925,0.8310969,0.88411045,0.9430338,0.94398515,0.9260913,0.89781215,0.84372165,0.7763732,0.71900995,0.68261855,0.66617485,0.66029555,0.6626917,0.68475805,0.74192795,0.83805535,0.88521205
81,0.81312395,0.8164488,0.81756195,0.8161832,0.8179023,0.81732925,0.8310969,0.88411045,0.9430338,0.94398515,0.9260913,0.89781215,0.84372165,0.7763732,0.71900995,0.68261855,0.66617485,0.66029555,0.6626917,0.68475805,0.74192795,0.83805535,0.88521205,0.88386335
82,0.8164488,0.81756195,0.8161832,0.8179023,0.81732925,0.8310969,0.88411045,0.9430338,0.94398515,0.9260913,0.89781215,0.84372165,0.7763732,0.71900995,0.68261855,0.66617485,0.66029555,0.6626917,0.68475805,0.74192795,0.83805535,0.88521205,0.88386335,0.8748799
83,0.81756195,0.8161832,0.8179023,0.81732925,0.8310969,0.88411045,0.9430338,0.94398515,0.9260913,0.89781215,0.84372165,0.7763732,0.71900995,0.68261855,0.66617485,0.66029555,0.6626917,0.68475805,0.74192795,0.83805535,0.88521205,0.88386335,0.8748799,0.86528885
84,0.8161832,0.8179023,0.81732925,0.8310969,0.88411045,0.9430338,0.94398515,0.9260913,0.89781215,0.84372165,0.7763732,0.71900995,0.68261855,0.66617485,0.66029555,0.6626917,0.68475805,0.74192795,0.83805535,0.88521205,0.88386335,0.8748799,0.86528885,0.85352205
85,0.8179023,0.81732925,0.8310969,0.88411045,0.9430338,0.94398515,0.9260913,0.89781215,0.84372165,0.7763732,0.71900995,0.68261855,0.66617485,0.66029555,0.6626917,0.68475805,0.74192795,0.83805535,0.88521205,0.88386335,0.8748799,0.86528885,0.85352205,0.83798065
86,0.81732925,0.8310969,0.88411045,0.9430338,0.94398515,0.9260913,0.89781215,0.84372165,0.7763732,0.71900995,0.68261855,0.66617485,0.66029555,0.6626917,0.68475805,0.74192795,0.83805535,0.88521205,0.88386335,0.8748799,0.86528885,0.85352205,0.83798065,0.83176115
87,0.8310969,0.88411045,0.9430338,0.94398515,0.9260913,0.89781215,0.84372165,0.7763732,0.71900995,0.68261855,0.66617485,0.66029555,0.6626917,0.68475805,0.74192795,0.83805535,0.88521205,0.88386335,0.8748799,0.86528885,0.85352205,0.83798065,0.83176115,0.8256024
88,0.88411045,0.9430338,0.94398515,0.9260913,0.89781215,0.84372165,0.7763732,0.71900995,0.68261855,0.66617485,0.66029555,0.6626917,0.68475805,0.74192795,0.83805535,0.88521205,0.88386335,0.8748799,0.86528885,0.85352205,0.83798065,0.83176115,0.8256024,0.8349116
89,0.9430338,0.94398515,0.9260913,0.89781215,0.84372165,0.7763732,0.71900995,0.68261855,0.66617485,0.66029555,0.6626917,0.68475805,0.74192795,0.83805535,0.88521205,0.88386335,0.8748799,0.86528885,0.85352205,0.83798065,0.83176115,0.8256024,0.8349116,0.8848223
90,0.94398515,0.9260913,0.89781215,0.84372165,0.7763732,0.71900995,0.68261855,0.66617485,0.66029555,0.6626917,0.68475805,0.74192795,0.83805535,0.88521205,0.88386335,0.8748799,0.86528885,0.85352205,0.83798065,0.83176115,0.8256024,0.8349116,0.8848223,0.9462576
91,0.9260913,0.89781215,0.84372165,0.7763732,0.71900995,0.68261855,0.66617485,0.66029555,0.6626917,0.68475805,0.74192795,0.83805535,0.88521205,0.88386335,0.8748799,0.86528885,0.85352205,0.83798065,0.83176115,0.8256024,0.8349116,0.8848223,0.9462576,0.94544905
92,0.89781215,0.84372165,0.7763732,0.71900995,0.68261855,0.66617485,0.66029555,0.6626917,0.68475805,0.74192795,0.83805535,0.88521205,0.88386335,0.8748799,0.86528885,0.85352205,0.83798065,0.83176115,0.8256024,0.8349116,0.8848223,0.9462576,0.94544905,0.9269308
93,0.84372165,0.7763732,0.71900995,0.68261855,0.66617485,0.66029555,0.6626917,0.68475805,0.74192795,0.83805535,0.88521205,0.88386335,0.8748799,0.86528885,0.85352205,0.83798065,0.83176115,0.8256024,0.8349116,0.8848223,0.9462576,0.94544905,0.9269308,0.89639245
94,0.7763732,0.71900995,0.68261855,0.66617485,0.66029555,0.6626917,0.68475805,0.74192795,0.83805535,0.88521205,0.88386335,0.8748799,0.86528885,0.85352205,0.83798065,0.83176115,0.8256024,0.8349116,0.8848223,0.9462576,0.94544905,0.9269308,0.89639245,0.84173385
95,0.71900995,0.68261855,0.66617485,0.66029555,0.6626917,0.68475805,0.74192795,0.83805535,0.88521205,0.88386335,0.8748799,0.86528885,0.85352205,0.83798065,0.83176115,0.8256024,0.8349116,0.8848223,0.9462576,0.94544905,0.9269308,0.89639245,0.84173385,0.77109275
